Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level
3097,大島,60996,0,0,
3098,リーダー,60982,0,0,
3099,改訂,60959,0,1,N1
3100,閉鎖,60924,0,1,N1
3101,松竹,60923,0,0,
3102,密度,60882,0,1,N1
3103,長谷川,60879,0,0,
3104,交渉,60822,0,1,N1
3105,割,60810,0,1,N1
3106,駅前,60792,0,0,
3107,［,60751,0,0,
3108,将来,60724,0,1,N4
3109,有限,60711,0,0,
3110,帰国,60709,0,0,
3111,大変,60666,0,1,N3
3112,判明,60635,0,0,
3113,しま,60579,1,0,
3114,トルコ,60579,0,0,
3115,てん,60575,1,0,
3116,火曜,60572,1,1,N3
3117,起用,60540,0,0,
3118,崩壊,60502,0,1,N1
3119,とっ,60502,0,0,
3120,飛,60489,0,0,
3121,菜,60482,0,0,
3122,上場,60463,0,0,
3123,表す,60452,0,1,N3
3124,テレビジョン,60445,0,0,
3125,取っ,60431,0,0,
3126,装甲,60425,0,0,
3127,北九州,60397,0,0,
3128,県内,60389,0,0,
3129,縁,60364,0,1,N3
3130,優先,60340,0,1,N1
3131,保障,60319,0,1,N1
3132,高田,60298,0,0,
3133,海岸,60270,0,1,N4
3134,代理,60261,0,1,N3
3135,あわせ,60238,0,0,
3136,誤解,60203,1,1,N3
3137,資金,60176,0,1,N1
3138,浦,60155,0,0,
3139,知り,60153,0,0,
3140,利,60137,0,0,
3141,ファイナル,60119,0,0,
3142,あら,60084,0,0,
3143,失礼,59943,0,0,
3144,勝手,59937,0,0,
3145,ジャン,59899,0,0,
3146,沙,59867,0,0,
3147,有する,59854,0,1,N1
3148,持た,59852,0,0,
3149,準決勝,59791,0,0,
3150,藩主,59778,0,0,
3151,乗降,59750,0,0,
3152,帳,59746,0,1,N1
3153,便利,59707,1,1,N5
3154,パスワード,59679,1,0,
3155,年表,59632,0,0,
3156,語る,59606,0,1,N3
3157,輝,59564,0,0,
3158,倶楽部,59456,0,0,
3159,たま,59440,0,0,
3160,嵐,59397,1,1,N3
3161,球場,59395,0,0,
3162,ポール,59357,0,0,
3163,箱,59352,1,1,N5
3164,妥当,59280,0,1,N2
3165,悠,59270,0,0,
3166,南北,59202,0,1,N2
3167,用意,59201,0,1,N4
3168,毛,59194,1,1,N4
3169,ブック,59192,0,0,
3170,任務,59169,0,1,N1
3171,本当に,59131,0,0,
3172,大韓民国,59130,0,0,
3173,無く,59088,0,0,
3174,棟,59067,0,1,N1
3175,］,59056,0,0,
3176,姿勢,59050,1,1,N2
3177,限ら,58983,0,0,
3178,主題,58924,0,1,N1
3179,株,58859,1,1,N3
3180,オペラ,58856,0,0,
3181,始まり,58813,1,1,N3
3182,負け,58813,0,1,N3
3183,湾,58795,1,1,N3
3184,松田,58791,0,0,
3185,次元,58700,0,0,
3186,防止,58690,0,1,N2
3187,改めて,58681,0,1,N2
3188,生誕,58650,0,0,
3189,まつ,58637,1,0,
3190,希,58627,0,0,
3191,近,58622,0,0,
3192,個別,58617,0,1,N1
3193,若,58575,1,0,
3194,勇,58565,0,0,
3195,氷,58557,1,1,N3
3196,浜松,58538,0,0,
3197,吸収,58517,0,1,N3
3198,短期大学,58509,0,0,
3199,歓迎,58498,0,1,N3
3200,生き,58472,0,0,
3201,不詳,58427,0,0,
3202,関数,58406,0,0,
3203,運,58406,1,1,N3
3204,形状,58389,0,0,
3205,目指し,58377,0,0,
3206,チェコ,58373,0,0,
3207,特典,58363,0,0,
3208,アメリカン,58279,0,0,
3209,合格,58270,0,1,N3
3210,止め,58261,0,0,
3211,額,58243,0,1,N3
3212,藤井,58237,0,0,
3213,不便,58224,1,1,N4
3214,ちなみに,58207,0,0,
3215,呼ん,58174,0,0,
3216,子ども,58153,0,0,
3217,とる,58147,0,0,
3218,市営,58134,0,0,
3219,取材,58116,0,1,N1
3220,学区,58092,0,0,
3221,とら,58083,0,0,
3222,蒸気,58046,0,1,N2
3223,メダリスト,58017,0,0,
3224,市街地,58017,0,0,
3225,さまざま,57992,0,0,
3226,感情,57984,1,1,N3
3227,まる,57973,0,0,
3228,腕,57968,1,1,N4
3229,北朝鮮,57942,0,0,
3230,やや,57934,0,0,
3231,パワー,57910,0,0,
3232,類似,57870,0,1,N1
3233,夫人,57860,0,1,N3
3234,紅,57858,0,0,
3235,人類,57844,0,1,N3
3236,誘導,57825,0,1,N1
3237,備え,57818,0,0,
3238,料,57818,0,1,N1
3239,爆発,57815,0,1,N3
3240,放映,57798,0,0,
3241,東急,57793,0,0,
3242,ハウス,57784,0,0,
3243,赤い,57740,1,1,N5
3244,提携,57725,0,1,N1
3245,流行,57717,0,1,N3
3246,かく,57713,0,0,
3247,機種,57696,0,0,
3248,井,57663,0,0,
3249,モスクワ,57611,0,0,
3250,確定,57585,0,1,N1
3251,現存,57585,0,0,
3252,撤退,57582,0,0,
3253,造,57554,0,0,
3254,打,57540,0,0,
3255,筋,57466,1,1,N3
3256,方言,57448,0,1,N2
3257,任命,57423,0,1,N1
3258,混乱,57400,1,1,N3
3259,駐車,57377,1,1,N3
3260,鶴,57341,0,0,
3261,西村,57334,0,0,
3262,墓,57293,1,1,N3
3263,良く,57288,0,0,
3264,陳,57244,0,0,
3265,仕方,57229,0,1,N4
3266,増え,57222,0,0,
3267,大輔,57204,0,0,
3268,ニッポン,57146,0,0,
3269,涙,57137,1,1,N3
3270,属する,57116,0,1,N2
3271,シアター,57114,0,0,
3272,答え,57106,1,1,N1
3273,洞,57073,0,0,
3274,わずか,57073,0,0,
3275,食べ,57059,0,0,
3276,デ,57039,0,0,
3277,少なく,57016,1,0,
3278,坂本,57011,0,0,
3279,ホールディングス,56985,0,0,
3280,先代,56941,0,1,N1
3281,咲,56909,0,0,
3282,一意,56907,0,0,
3283,警備,56900,0,1,N2
3284,奥,56900,0,1,N3
3285,過程,56833,0,1,N2
3286,単純,56824,0,1,N3
3287,理,56823,0,0,
3288,省略,56812,0,1,N2
3289,武蔵,56752,0,0,
3290,白い,56736,0,1,N5
3291,二つ,56721,0,1,N5
3292,所在,56711,0,1,N1
3293,株主,56710,0,0,
3294,落選,56679,0,0,
3295,キリスト,56670,0,0,
3296,やはり,56663,0,0,
3297,名鑑,56655,0,0,
3298,電鉄,56641,0,0,
3299,三浦,56623,0,0,
3300,変わっ,56581,0,0,
3301,バー,56568,1,0,
3302,一族,56539,0,0,
3303,もちろん,56482,0,0,
3304,すなわち,56473,0,0,
3305,窓,56470,1,1,N5
3306,音楽家,56396,0,0,
3307,申請,56360,0,1,N2
3308,頼,56348,0,0,
3309,かまわ,56327,0,0,
3310,開校,56297,0,0,
3311,買収,56281,0,0,
3312,進化,56248,0,1,N1
3313,超え,56237,0,0,
3314,高度,56237,0,1,N2
3315,忍,56197,0,0,
3316,東洋,56158,0,1,N2
3317,占領,56154,0,1,N1
3318,患者,56144,1,1,N3
3319,ヒーロー,56091,0,0,
3320,生放送,56067,0,0,
3321,プラス,56041,0,0,
3322,金属,56032,1,1,N3
3323,マシン,56016,0,0,
3324,福田,55992,0,0,
3325,本格,55933,0,1,N1
3326,不可能,55924,0,0,
3327,市役所,55923,0,0,
3328,団地,55909,0,1,N2
3329,比較的,55865,0,1,N2
3330,守る,55815,0,1,N3
3331,ああ,55806,0,0,
3332,常,55794,0,0,
3333,児,55757,0,1,N1
3334,フィリピン,55757,1,0,
3335,変,55741,1,1,N4
3336,神経,55686,0,1,N3
3337,雅,55663,0,0,
3338,同士,55600,0,1,N1
3339,キャンパス,55598,1,0,
3340,小倉,55585,0,0,
3341,ハート,55560,0,0,
3342,置い,55550,0,0,
3343,向かう,55535,0,1,N4
3344,セ,55531,0,0,
3345,ゴールド,55512,0,0,
3346,業界,55508,0,0,
3347,たとえば,55475,0,0,
3348,イスラエル,55457,0,0,
3349,晃,55383,0,0,
3350,みなさ,55342,0,0,
3351,闇,55327,0,1,N1
3352,麻,55323,0,1,N1
3353,協同,55267,0,0,
3354,岡,55214,0,0,
3355,地位,55161,0,1,N3
3356,連携,55154,0,0,
3357,料金,55143,0,1,N3
3358,フジテレビジョン,55121,0,0,
3359,支部,55094,0,0,
3360,服,55027,1,1,N5
3361,旅客,55024,0,1,N1
3362,印象,54969,0,1,N3
3363,殺し,54968,0,0,
3364,フィルム,54966,0,0,
3365,補足,54953,0,1,N1
3366,場面,54949,0,1,N3
3367,仮名,54926,0,1,N2
3368,前年,54917,0,0,
3369,ドア,54862,1,0,
3370,登板,54859,0,0,
3371,クレジット,54844,1,0,
3372,記さ,54842,0,0,
3373,増,54806,0,0,
3374,外科,54775,0,1,N2
3375,入口,54761,0,1,N5
3376,スコットランド,54745,0,0,
3377,恋人,54744,0,1,N3
3378,両方,54701,0,1,N4
3379,共学,54683,0,1,N1
3380,要請,54673,0,1,N1
3381,作用,54646,0,1,N1
3382,野村,54634,0,0,
3383,下り,54568,0,1,N3
3384,５,54533,0,0,
3385,入,54528,0,0,
3386,遠藤,54525,0,0,
3387,当然,54517,0,0,
3388,ごろ,54514,0,0,
3389,興味,54513,0,1,N4
3390,アルゼンチン,54506,0,0,
3391,先発,54502,0,0,
3392,ころ,54496,0,0,
3393,サン,54466,0,0,
3394,ボス,54461,0,0,
3395,織田,54460,0,0,
3396,国会図書館,54456,0,0,
3397,豊田,54397,0,0,
3398,きっと,54378,0,0,
3399,そ,54378,1,0,
3400,プレミア,54364,0,0,
3401,午後,54351,1,1,N5
3402,平野,54350,0,1,N2
3403,無し,54347,0,1,N3
3404,図鑑,54294,0,1,N2
3405,軍団,54282,0,0,
3406,駅名,54252,0,0,
3407,本体,54238,0,1,N1
3408,水戸,54233,0,0,
3409,はん,54222,0,0,
3410,先行,54213,0,1,N1
3411,４,54211,0,0,
3412,パー,54207,0,0,
3413,分校,54202,0,0,
3414,又は,54198,0,1,N2
3415,函館,54197,0,0,
3416,湯,54180,1,1,N4
3417,金曜日,54156,0,1,N5
3418,らん,54133,0,0,
3419,貼り,54102,0,0,
3420,マイケル,54097,0,0,
3421,前回,54095,0,0,
3422,約束,54085,0,1,N4
3423,アウト,54054,0,0,
3424,著者,54050,0,1,N3
3425,最強,54039,0,0,
3426,相撲,54033,0,1,N2
3427,ポケット,54024,1,0,
3428,重視,53988,0,1,N3
3429,明日,53950,0,1,N5
3430,フランス語,53934,0,0,
3431,変身,53910,0,0,
3432,アマチュア,53871,0,0,
3433,宇都宮,53826,0,0,
3434,王朝,53802,0,0,
3435,受章,53799,0,0,
3436,宋,53789,0,0,
3437,収め,53783,0,0,
3438,八幡,53780,0,0,
3439,本編,53758,0,0,
3440,補助,53743,0,1,N1
3441,辞書,53741,1,1,N5
3442,とりあえず,53731,0,0,
3443,植民,53730,0,0,
3444,キリスト教,53730,0,0,
3445,脚,53680,1,0,
3446,日経,53604,0,0,
3447,授業,53534,1,1,N5
3448,フットボール,53533,0,0,
3449,侵攻,53521,0,0,
3450,なき,53521,0,0,
3451,襲撃,53508,0,1,N1
3452,手紙,53493,1,1,N5
3453,特撮,53490,0,0,
3454,ぞ,53473,1,0,
3455,厚生,53465,0,0,
3456,石田,53456,0,0,
3457,デンマーク,53443,0,0,
3458,はる,53433,1,0,
3459,近畿,53392,0,0,
3460,全般,53392,0,1,N2
3461,拳,53382,0,0,
3462,なさっ,53372,0,0,
3463,澤,53339,0,0,
3464,あげ,53326,0,0,
3465,表面,53324,0,1,N3
3466,典,53312,0,0,
3467,みる,53298,0,0,
3468,脳,53284,1,1,N1
3469,一読,53282,0,0,
3470,わたし,53242,0,0,
3471,読む,53237,1,1,N5
3472,助け,53234,0,1,N1
3473,生月,53190,0,0,
3474,冊,53161,1,1,N1
3475,ナイト,53153,0,0,
3476,おか,53145,0,0,
3477,ホンダ,53140,0,0,
3478,アイテム,53140,0,0,
3479,分の,53085,0,0,
3480,印刷,53073,1,1,N3
3481,恐れ,53030,0,1,N1
3482,クリア,53002,0,0,
3483,ロバート,52992,0,0,
3484,おい,52981,0,0,
3485,原田,52963,0,0,
3486,昭,52948,0,0,
3487,絵画,52907,1,1,N3
3488,古典,52896,0,1,N2
3489,趣旨,52879,0,1,N1
3490,種別,52856,0,0,
3491,侯,52851,0,0,
3492,両親,52850,0,1,N5
3493,告示,52837,0,0,
3494,長く,52837,0,0,
3495,集中,52829,1,1,N3
3496,敷地,52826,0,1,N2
3497,ライフ,52821,0,0,
3498,＋,52786,0,0,
3499,入れる,52781,0,1,N5
3500,続,52777,0,0,
3501,かね,52772,0,0,
3502,新田,52732,0,0,
3503,ラブ,52698,0,0,
3504,国王,52652,0,1,N2
3505,現時点,52639,0,0,
3506,返信,52631,0,0,
3507,骨,52622,1,1,N3
3508,旧制,52587,0,0,
3509,シングルス,52586,0,0,
3510,括弧,52551,0,1,N2
3511,いつも,52548,0,1,N3
3512,ギリシア,52523,0,0,
3513,補,52509,0,0,
3514,信仰,52506,0,1,N3
3515,居住,52502,0,1,N1
3516,入社,52493,0,1,N2
3517,サイド,52489,0,0,
3518,負傷,52451,0,1,N1
3519,保有,52446,0,0,
3520,西武,52418,0,0,
3521,中間,52396,0,1,N2
3522,アル,52396,0,0,
3523,川口,52338,0,0,
3524,碑,52265,0,1,N1
3525,落語,52258,0,0,
3526,略,52249,0,0,
3527,崇,52248,0,0,
3528,根,52243,1,1,N3
3529,プロレスラー,52234,0,0,
3530,人数,52227,0,0,
3531,大人,52182,1,1,N5
3532,外す,52164,0,1,N3
3533,打撃,52149,0,1,N1
3534,日本経済新聞,52147,0,0,
3535,地点,52114,0,1,N2
3536,ベースボール,52078,0,0,
3537,横山,52074,0,0,
3538,蘭,52054,0,0,
3539,暗殺,52034,0,1,N1
3540,平安,52017,0,0,
3541,深,52012,1,0,
3542,性質,51994,0,1,N2
3543,手続き,51992,0,1,N2
3544,代替,51981,0,0,
3545,平方,51958,0,1,N1
3546,小さい,51947,1,1,N5
3547,敬,51942,0,0,
3548,沢,51934,0,0,
3549,茶,51876,1,1,N3
3550,氏族,51853,0,0,
3551,訪問,51844,0,1,N3
3552,発音,51828,1,1,N4
3553,ラウンド,51827,0,0,
3554,ワン,51812,0,0,
3555,おすすめ,51802,0,0,
3556,カール,51770,0,0,
3557,次に,51728,0,0,
3558,局長,51723,0,0,
3559,決算,51718,0,1,N1
3560,慶應義塾,51714,0,0,
3561,こん,51705,1,0,
3562,学期,51694,1,1,N3
3563,天文,51675,0,0,
3564,材料,51648,1,1,N3
3565,社団,51634,0,0,
3566,態度,51628,1,1,N3
3567,ファミリー,51618,0,0,
3568,ひと,51616,1,0,
3569,あたる,51615,0,0,
3570,狼,51597,0,0,
3571,人工,51581,1,1,N3
3572,講座,51576,0,0,
3573,当たり,51563,0,1,N1
3574,死刑,51549,0,1,N1
3575,作中,51529,0,0,
3576,空気,51520,1,1,N4
3577,ジャック,51515,0,0,
3578,〇,51505,1,0,
3579,沿っ,51498,0,0,
3580,描写,51491,0,1,N1
3581,合同,51478,0,1,N2
3582,キャリア,51463,0,0,
3583,聖書,51438,0,1,N1
3584,ミ,51434,0,0,
3585,取り上げ,51390,0,0,
3586,策,51366,0,1,N1
3587,ドラム,51364,1,0,
3588,進ん,51339,0,0,
3589,譲渡,51282,0,0,
3590,暫定,51269,0,0,
3591,集落,51225,0,0,
3592,社員,51199,0,0,
3593,うる,51194,0,0,
3594,用途,51187,0,1,N2
3595,実質,51137,0,1,N1
3596,冬季,51124,0,0,
3597,勝負,51087,0,1,N2
3598,牛,51080,1,1,N3
3599,バンク,51078,0,0,
3600,柳,51075,0,0,
3601,大塚,51063,0,0,
3602,いただけれ,51048,0,0,
3603,トヨタ,51022,0,0,
3604,暮らし,50975,0,1,N3
3605,俊,50968,0,0,
3606,斉藤,50967,0,0,
3607,兵士,50923,1,1,N1
3608,駅舎,50909,0,0,
3609,索引,50902,0,1,N2
3610,史跡,50898,0,0,
3611,ルイ,50854,0,0,
3612,証拠,50844,0,1,N1
3613,短編,50807,0,1,N2
3614,リア,50806,0,0,
3615,残る,50793,0,1,N4
3616,屋敷,50725,0,1,N1
3617,爆弾,50707,1,1,N1
3618,手法,50696,0,1,N1
3619,史料,50691,0,0,
3620,駿,50671,0,0,
3621,予想,50621,0,1,N1
3622,ぽ,50597,0,0,
3623,陸,50544,0,1,N3
3624,プレミアム,50544,0,0,
3625,入手,50541,0,1,N1
3626,内田,50536,0,0,
3627,耳,50529,1,1,N5
3628,浜,50500,0,1,N1
3629,フル,50471,0,0,
3630,宿,50459,1,1,N3
3631,善,50435,0,1,N3
3632,松井,50433,0,0,
3633,教皇,50424,0,0,
3634,目指す,50408,0,1,N2
3635,往復,50406,0,1,N2
3636,見出し,50404,0,1,N2
3637,結合,50394,0,1,N1
3638,入門,50353,0,0,
3639,幹部,50338,0,1,N1
3640,では,50325,0,1,N3
3641,パイロット,50319,1,0,
3642,許さ,50280,0,0,
3643,獺,50271,0,0,
3644,関西テレビ,50267,0,0,
3645,ステーション,50266,0,0,
3646,味,50256,1,1,N4
3647,探し,50246,0,0,
3648,勲,50241,0,0,
3649,開,50240,0,0,
3650,合唱,50185,0,1,N1
3651,解体,50162,0,0,
3652,法学,50157,0,1,N1
3653,任,50138,0,0,
3654,扉,50134,1,1,N1
3655,予備,50133,0,1,N2
3656,一括,50128,0,1,N1
3657,寄せ,50127,0,0,
3658,弟子,50108,0,0,
3659,主体,50085,0,1,N1
3660,推奨,50061,0,0,
3661,峰,50047,0,1,N1
3662,きん,50037,1,0,
3663,ちょう,50022,0,0,
3664,辻,50001,0,0,
3665,レイ,49978,0,0,
3666,産経新聞,49951,0,0,
3667,妖怪,49927,1,0,
3668,朗,49926,0,0,
3669,フジ,49888,0,0,
3670,ファンタジー,49886,1,0,
3671,締結,49869,0,0,
3672,むしろ,49864,0,1,N3
3673,顧問,49854,0,0,
3674,事前,49852,0,1,N1
3675,元首,49843,0,1,N1
3676,案件,49842,0,0,
3677,いん,49785,1,0,
3678,アナ,49768,0,0,
3679,エース,49764,0,0,
3680,至っ,49726,0,0,
3681,名鉄,49698,0,0,
3682,訴訟,49683,0,1,N1
3683,いか,49682,0,0,
3684,殿,49674,0,1,N1
3685,加工,49673,0,1,N1
3686,受け入れ,49660,0,1,N1
3687,インチ,49644,0,0,
3688,能,49635,0,1,N3
3689,印,49631,0,1,N3
3690,穴,49626,1,1,N3
3691,成田,49623,0,0,
3692,前期,49620,0,0,
3693,空母,49589,0,0,
3694,図書,49589,1,1,N3
3695,スピード,49582,0,0,
3696,極,49577,0,1,N3
3697,岡本,49576,0,0,
3698,虹,49572,1,1,N2
3699,上昇,49572,0,1,N1
3700,一旦,49567,0,1,N2
3701,かかる,49555,0,0,
3702,悟,49530,0,0,
3703,住居,49511,0,1,N2
3704,貴方,49495,0,0,
3705,交通省,49479,0,0,
3706,テレ,49472,0,0,
3707,大半,49452,0,1,N3
3708,上り,49446,0,1,N2
3709,生成,49426,0,0,
3710,現行,49421,0,1,N1
3711,硬式,49365,0,0,
3712,取り,49364,0,0,
3713,転記,49348,0,0,
3714,ブレーキ,49319,0,0,
3715,サイン,49316,0,0,
3716,させ,49305,0,0,
3717,佳,49292,0,0,
3718,左右,49288,0,1,N3
3719,班,49262,0,1,N1
3720,反論,49262,0,0,
3721,ユニバーサル,49251,0,0,
3722,結論,49211,1,1,N3
3723,抵抗,49207,0,1,N3
3724,ねん,49199,0,0,
3725,いれ,49115,0,0,
3726,功,49095,0,0,
3727,循環,49070,0,1,N2
3728,夫婦,49067,0,1,N3
3729,発達,49048,0,1,N3
3730,キャスター,49030,0,0,
3731,賢,48993,0,0,
3732,走行,48991,0,1,N1
3733,舎,48959,0,0,
3734,業者,48945,0,1,N1
3735,自殺,48942,0,1,N3
3736,枝,48932,1,1,N4
3737,黄金,48900,0,1,N1
3738,カタカナ,48893,1,0,
3739,サウンド,48866,0,0,
3740,自宅,48829,0,0,
3741,アルファベット,48823,0,0,
3742,衆,48811,0,1,N1
3743,ディスク,48804,0,0,
3744,急,48787,1,1,N4
3745,中華,48785,0,0,
3746,コンテンツ,48782,0,0,
3747,京都大,48777,0,0,
3748,しょ,48776,1,0,
3749,触れ,48754,0,0,
3750,合流,48738,0,1,N2
3751,競輪,48737,0,0,
3752,瞳,48736,0,1,N2
3753,多様,48735,0,1,N1
3754,構想,48721,0,1,N1
3755,意,48714,0,0,
3756,堀,48712,0,1,N2
3757,せん,48687,1,0,
3758,東方,48662,0,0,
3759,すぎる,48655,0,1,N5
3760,速,48651,0,0,
3761,ひとり,48648,0,0,
3762,祖,48630,0,0,
3763,柴田,48618,0,0,
3764,ホワイト,48589,0,0,
3765,秦,48582,0,0,
3766,若い,48579,0,1,N5
3767,高木,48571,0,0,
3768,ポスト,48568,1,0,
3769,したがっ,48555,0,0,
3770,ナレーション,48544,0,0,
3771,意思,48507,1,1,N3
3772,盛,48483,0,0,
3773,シ,48468,0,0,
3774,福山,48462,0,0,
3775,諸国,48406,0,0,
3776,電動,48385,0,0,
3777,さま,48369,0,0,
3778,ジェームズ,48357,0,0,
3779,駆動,48357,0,0,
3780,霧,48336,1,1,N3
3781,日本テレビ放送網,48332,0,0,
3782,べく,48330,0,0,
3783,中華民国,48313,0,0,
3784,通学,48306,0,1,N3
3785,博多,48304,0,0,
3786,房,48292,0,0,
3787,改修,48264,0,1,N1
3788,実況,48261,0,0,
3789,紫,48258,1,1,N2
3790,総理,48249,0,0,
3791,いま,48247,1,0,
3792,義務,48223,0,1,N3
3793,課長,48216,0,1,N4
3794,なれ,48213,0,0,
3795,つける,48211,0,0,
3796,もっとも,48186,0,0,
3797,千代田,48182,0,0,
3798,紋章,48166,0,0,
3799,武士,48143,0,1,N2
3800,あらす,48133,0,0,
3801,停留所,48121,0,1,N3
3802,阪急,48118,0,0,
3803,保健,48112,0,1,N2
3804,鋼,48095,0,0,
3805,塩,48083,1,1,N5
3806,大谷,48077,0,0,
3807,坊,47981,0,0,
3808,騎手,47981,0,0,
3809,引き続き,47978,0,0,
3810,多かっ,47968,0,0,
3811,高校生,47967,0,1,N4
3812,オールスター,47936,0,0,
3813,眼,47934,0,0,
3814,テキサス,47933,0,0,
3815,ジョージア,47930,0,0,
3816,伊達,47899,0,0,
3817,フィンランド,47893,0,0,
3818,ラン,47869,0,0,
3819,吉川,47849,0,0,
3820,校長,47838,1,1,N4
3821,組み合わせ,47829,0,1,N1
3822,ピン,47821,0,0,
3823,頂い,47816,0,0,
3824,幕,47811,1,1,N3
3825,書誌,47800,0,0,
3826,無所属,47796,0,0,
3827,解消,47781,0,0,
3828,多摩,47760,0,0,
3829,楽天,47754,0,0,
3830,取る,47716,0,1,N5
3831,前提,47705,0,1,N1
3832,起源,47679,0,1,N1
3833,肉,47637,1,1,N5
3834,ニュージーランド,47592,0,0,
3835,優れ,47544,0,0,
3836,避け,47541,0,0,
3837,移管,47509,0,0,
3838,地形,47422,0,1,N1
3839,ジャイアンツ,47404,0,0,
3840,役員,47391,0,0,
3841,ヤング,47384,0,0,
3842,地獄,47364,0,1,N1
3843,宣,47354,0,0,
3844,在住,47321,0,0,
3845,地帯,47303,0,1,N2
3846,学名,47286,0,0,
3847,詩人,47276,0,1,N3
3848,越,47276,0,0,
3849,海洋,47273,0,1,N2
3850,吾,47210,0,0,
3851,対決,47200,0,1,N1
3852,悪,47196,1,1,N1
3853,小山,47184,0,0,
3854,誤字,47177,0,0,
3855,付い,47142,0,0,
3856,ノルウェー,47140,0,0,
3857,学年,47133,0,1,N2
3858,低下,47131,0,1,N2
3859,三島,47125,0,0,
3860,スポンサー,47122,0,0,
3861,軒,47102,0,1,N3
3862,イラン,47083,0,0,
3863,失っ,47073,0,0,
3864,毎日放送,47049,0,0,
3865,気象,47048,0,1,N1
3866,みたい,47042,0,0,
3867,酒井,47042,0,0,
3868,今井,46993,0,0,
3869,戦う,46965,0,1,N3
3870,収集,46933,0,1,N1
3871,ゲート,46894,1,0,
3872,タワー,46874,0,0,
3873,岳,46839,0,0,
3874,論争,46834,0,1,N3
3875,必殺,46804,0,0,
3876,極めて,46795,0,1,N1
3877,ウルトラ,46789,0,0,
3878,スクール,46788,0,0,
3879,気持ち,46773,0,1,N4
3880,笑,46770,0,0,
3881,クリスマス,46755,1,0,
3882,日曜日,46740,0,1,N5
3883,ダウンロード,46739,1,0,
3884,原画,46732,0,0,
3885,ミッション,46722,0,0,
3886,創刊,46712,0,1,N1
3887,編著,46708,0,0,
3888,総督,46693,0,0,
3889,流れる,46690,0,1,N3
3890,をもって,46674,0,0,
3891,率いる,46668,0,1,N1
3892,盛岡,46666,0,0,
3893,基づき,46610,0,0,
3894,高山,46567,0,0,
3895,神田,46524,0,0,
3896,竹内,46502,0,0,
3897,薫,46491,0,0,
3898,もつ,46486,0,0,
3899,大き,46473,0,0,
3900,復興,46432,0,1,N1
3901,官僚,46422,0,1,N1
3902,格闘,46416,0,0,
3903,きょう,46390,1,0,
3904,桜井,46382,0,0,
3905,それでも,46375,0,0,
3906,ドン,46354,0,0,
3907,午前,46347,0,1,N5
3908,参り,46300,0,0,
3909,北条,46297,0,0,
3910,端,46293,0,1,N3
3911,正義,46282,1,1,N1
3912,動作,46277,0,1,N2
3913,三菱,46269,0,0,
3914,訂正,46253,0,1,N1
3915,会計,46246,0,1,N3
3916,小松,46228,0,0,
3917,たる,46227,0,0,
3918,パート,46221,0,0,
3919,さい,46177,1,0,
3920,おん,46173,0,0,
3921,にくい,46171,0,0,
3922,以内,46138,0,1,N4
3923,ウルトラマン,46134,0,0,
3924,ゆり,46106,0,0,
3925,北西,46049,0,0,
3926,安田,46042,0,0,
3927,傘下,46039,0,0,
3928,皇,46034,0,0,
3929,後者,46015,0,1,N3
3930,峠,46015,0,1,N2
3931,にあたる,46006,0,0,
3932,ベル,46002,0,0,
3933,測定,45972,0,1,N2
3934,胸,45947,1,1,N3
3935,戻し,45938,0,0,
3936,調,45935,0,0,
3937,みち,45934,1,0,
3938,野田,45920,0,0,
3939,敗北,45908,0,0,
3940,昇,45895,0,0,
3941,開館,45891,0,0,
3942,カット,45841,0,0,
3943,称し,45827,0,0,
3944,公認,45825,0,1,N1
3945,推測,45824,0,1,N1
3946,哲,45785,0,0,
3947,関与,45774,0,1,N1
3948,ドラえもん,45760,0,0,
3949,発着,45758,0,0,
3950,宝塚,45750,0,0,
3951,鐵,45737,0,0,
3952,圭,45727,0,0,
3953,おそらく,45713,0,0,
3954,まつり,45685,1,0,
3955,想定,45679,0,0,
3956,係,45636,0,1,N3
3957,結ん,45632,0,0,
3958,まったく,45598,0,0,
3959,陵,45593,0,0,
3960,昔,45583,1,1,N4
